amplitude_induced;amplitude_evoked;modulation_induced;modulation_evoked;subjects;stim_id;stim_pos;stim_freq;stim_elec;stim_time;stim_attended;con_validity;con_pos_attention;con_pos_targ;con_val_pos_att
2.98198628425598;2.39913058280945;13.0777098434831;19.5893616664743;3;SSVEP2;right;21.8182;'RESS2';[1000 2000] ;stim_unattended;valid;left;left;valid_left
3.02247762680054;2.31638288497925;-4.86860289964437;-7.44463009390323;3;SSVEP1;left;24;'RESS1';[1500 2500] ;stim_attended;valid;left;left;valid_left
2.93422722816467;2.32185578346252;11.2666737848652;15.7374479803165;3;SSVEP2;right;21.8182;'RESS2';[1500 2500] ;stim_unattended;valid;left;left;valid_left
3.03081369400024;2.43874382972717;0;0;3;SSVEP1;left;24;'RESS1';[-1000 0] ;stim_unattended;valid;right;right;valid_right
2.596031665802;2.05666089057922;0;0;3;SSVEP2;right;21.8182;'RESS2';[-1000 0] ;stim_attended;valid;right;right;valid_right
3.20331192016602;2.67195463180542;5.69148234044363;9.56274288572314;3;SSVEP1;left;24;'RESS1';[0 1000] ;stim_unattended;valid;right;right;valid_right
3.12293291091919;2.50712966918945;20.2964105583978;21.9029194688174;3;SSVEP2;right;21.8182;'RESS2';[0 1000] ;stim_attended;valid;right;right;valid_right
3.21810746192932;2.62070178985596;6.17965295259955;7.46113461819153;3;SSVEP1;left;24;'RESS1';[500 1500] ;stim_unattended;valid;right;right;valid_right
3.00883841514587;2.52059745788574;15.901452774319;22.5577570629964;3;SSVEP2;right;21.8182;'RESS2';[500 1500] ;stim_attended;valid;right;right;valid_right
3.25925016403198;2.65172243118286;7.53713336071919;8.73312722966539;3;SSVEP1;left;24;'RESS1';[1000 2000] ;stim_unattended;valid;right;right;valid_right
3.06487679481506;2.51082301139832;18.0600697283182;22.0824990108692;3;SSVEP2;right;21.8182;'RESS2';[1000 2000] ;stim_attended;valid;right;right;valid_right
3.31792783737183;2.62979626655579;9.47317032188251;7.83405105939261;3;SSVEP1;left;24;'RESS1';[1500 2500] ;stim_unattended;valid;right;right;valid_right
3.17976307868958;2.60418391227722;22.4855274524257;26.6219396793118;3;SSVEP2;right;21.8182;'RESS2';[1500 2500] ;stim_attended;valid;right;right;valid_right
3.12672567367554;2.10795831680298;0;0;3;SSVEP1;left;24;'RESS1';[-1000 0] ;stim_unattended;invalid;right;left;invalid_right
2.40212035179138;1.64436876773834;0;0;3;SSVEP2;right;21.8182;'RESS2';[-1000 0] ;stim_attended;invalid;right;left;invalid_right
2.94852161407471;2.46587800979614;-5.69938261936959;16.9794483192628;3;SSVEP1;left;24;'RESS1';[0 1000] ;stim_unattended;invalid;right;left;invalid_right
