amplitude_induced;modulation_induced;subjects;alpha_pos;validity;pos_attended;validity_pos_attended;targ_pos;alpha_pos_targ;alpha_electrodes;time
6.89235544204712;-2.0865790631502;20;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
6.17412662506104;-5.68918314661517;20;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
6.7186598777771;-4.55411386199144;20;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
6.06037282943726;-7.42679140069686;20;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
7.06017208099365;0.297439194111782;20;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
6.82763814926147;0;20;alpha_contra_left_stim;neutral;both;neutral_both;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
7.31375455856323;0;20;alpha_contra_right_stim;neutral;both;neutral_both;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
6.04897260665894;-11.404610578063;20;alpha_contra_left_stim;neutral;both;neutral_both;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
6.78269243240356;-7.26114230259313;20;alpha_contra_right_stim;neutral;both;neutral_both;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
6.14732503890991;-9.96410611516004;20;alpha_contra_left_stim;neutral;both;neutral_both;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
7.35097217559814;0.508871561615853;20;alpha_contra_right_stim;neutral;both;neutral_both;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
5.96605825424194;-12.6190034706617;20;alpha_contra_left_stim;neutral;both;neutral_both;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
7.38207101821899;0.934081928901676;20;alpha_contra_right_stim;neutral;both;neutral_both;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
5.92940282821655;-13.1558717876998;20;alpha_contra_left_stim;neutral;both;neutral_both;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
7.35642766952515;0.58346380945955;20;alpha_contra_right_stim;neutral;both;neutral_both;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
6.09302759170532;-10.759365705923;20;alpha_contra_left_stim;neutral;both;neutral_both;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
6.99498319625854;-4.35851873004759;20;alpha_contra_right_stim;neutral;both;neutral_both;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
7.04359006881714;0;20;alpha_contra_left_stim;neutral;both;neutral_both;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
7.41289758682251;0;20;alpha_contra_right_stim;neutral;both;neutral_both;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
6.240159034729;-11.4065558364196;20;alpha_contra_left_stim;neutral;both;neutral_both;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
7.61607694625854;2.74088987546808;20;alpha_contra_right_stim;neutral;both;neutral_both;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
5.9557900428772;-15.4438292875074;20;alpha_contra_left_stim;neutral;both;neutral_both;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
7.20904207229614;-2.75001120869051;20;alpha_contra_right_stim;neutral;both;neutral_both;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
6.10784387588501;-13.2850745683625;20;alpha_contra_left_stim;neutral;both;neutral_both;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
6.94728994369507;-6.28104783148665;20;alpha_contra_right_stim;neutral;both;neutral_both;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
5.77028036117554;-18.0775669112077;20;alpha_contra_left_stim;neutral;both;neutral_both;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
6.92723321914673;-6.55161307690423;20;alpha_contra_right_stim;neutral;both;neutral_both;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
6.05878973007202;-13.9815112623455;20;alpha_contra_left_stim;neutral;both;neutral_both;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
6.99902296066284;-5.58316935196015;20;alpha_contra_right_stim;neutral;both;neutral_both;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
9.67783546447754;0;21;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
8.96133708953857;0;21;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
9.44328594207764;-2.42357418929899;21;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
8.55666828155518;-4.51571907116191;21;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
9.32851314544678;-3.60950876167453;21;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
8.9956226348877;0.382594081737486;21;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
8.99093151092529;-7.09770233306326;21;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
8.73102378845215;-2.57007742020209;21;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
9.64862632751465;-0.301814771186204;21;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
8.55491542816162;-4.53527924813149;21;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
9.86039543151855;1.88637188254648;21;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
8.47494316101074;-5.42769369869643;21;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
9.46637725830078;0;21;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
9.1334171295166;0;21;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
9.60982704162598;1.51536093915345;21;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
9.11147689819336;-0.240219306882827;21;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
9.76182746887207;3.12104834309468;21;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
8.93153285980225;-2.21039143237992;21;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
9.78892612457275;3.40731049979166;21;alpha_contra_left_stim;valid;right;valid_right;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
8.75128173828125;-4.18392575107951;21;alpha_contra_right_stim;valid;right;valid_right;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
9.70437717437744;2.51416048169817;21;alpha_contra_left_stim;valid;right;valid_right;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
8.63740062713623;-5.43078779110381;21;alpha_contra_right_stim;valid;right;valid_right;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
9.72030830383301;2.68245220535197;21;alpha_contra_left_stim;valid;right;valid_right;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
8.44571399688721;-7.5295272610175;21;alpha_contra_right_stim;valid;right;valid_right;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
9.29009342193604;0;21;alpha_contra_left_stim;invalid;right;invalid_right;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
8.75514316558838;0;21;alpha_contra_right_stim;invalid;right;invalid_right;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
8.92157554626465;-3.96678331351579;21;alpha_contra_left_stim;invalid;right;invalid_right;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
8.75383186340332;-0.0149775070522273;21;alpha_contra_right_stim;invalid;right;invalid_right;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
9.22208595275879;-0.732042898693197;21;alpha_contra_left_stim;invalid;right;invalid_right;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
8.81632709503174;0.698834139958326;21;alpha_contra_right_stim;invalid;right;invalid_right;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
8.74992275238037;-5.8144804903705;21;alpha_contra_left_stim;invalid;right;invalid_right;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
8.9688549041748;2.4409850820762;21;alpha_contra_right_stim;invalid;right;invalid_right;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
9.46891307830811;1.9248423912491;21;alpha_contra_left_stim;invalid;right;invalid_right;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
8.89914894104004;1.64481348537699;21;alpha_contra_right_stim;invalid;right;invalid_right;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
10.1051330566406;8.77321247147089;21;alpha_contra_left_stim;invalid;right;invalid_right;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
9.5847110748291;9.47520667053503;21;alpha_contra_right_stim;invalid;right;invalid_right;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
9.25554084777832;0;21;alpha_contra_left_stim;invalid;left;invalid_left;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
9.25339984893799;0;21;alpha_contra_right_stim;invalid;left;invalid_left;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
9.47920227050781;2.41651380948937;21;alpha_contra_left_stim;invalid;left;invalid_left;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
9.25729465484619;0.0420905393886173;21;alpha_contra_right_stim;invalid;left;invalid_left;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
9.08498001098633;-1.84279708335935;21;alpha_contra_left_stim;invalid;left;invalid_left;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
8.69920253753662;-5.98912097659945;21;alpha_contra_right_stim;invalid;left;invalid_left;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
9.56069946289063;3.29703709519638;21;alpha_contra_left_stim;invalid;left;invalid_left;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
8.42135620117188;-8.99176152926762;21;alpha_contra_right_stim;invalid;left;invalid_left;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
9.72207546234131;5.04059808320088;21;alpha_contra_left_stim;invalid;left;invalid_left;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
8.29678153991699;-10.338019805021;21;alpha_contra_right_stim;invalid;left;invalid_left;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
10.1221017837524;9.36261802768801;21;alpha_contra_left_stim;invalid;left;invalid_left;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
8.49286460876465;-8.21898169958176;21;alpha_contra_right_stim;invalid;left;invalid_left;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
9.20242309570313;0;21;alpha_contra_left_stim;neutral;both;neutral_both;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
8.43685245513916;0;21;alpha_contra_right_stim;neutral;both;neutral_both;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
9.30509090423584;1.1156605979207;21;alpha_contra_left_stim;neutral;both;neutral_both;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
8.45184135437012;0.177659847800538;21;alpha_contra_right_stim;neutral;both;neutral_both;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
9.40611267089844;2.21343414747384;21;alpha_contra_left_stim;neutral;both;neutral_both;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
8.60563850402832;2.00058078278169;21;alpha_contra_right_stim;neutral;both;neutral_both;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
10.1513547897339;10.3117590243579;21;alpha_contra_left_stim;neutral;both;neutral_both;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
8.65804100036621;2.62169507411876;21;alpha_contra_right_stim;neutral;both;neutral_both;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
10.0941743850708;9.69039654114643;21;alpha_contra_left_stim;neutral;both;neutral_both;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
8.96205806732178;6.22513686206161;21;alpha_contra_right_stim;neutral;both;neutral_both;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
10.2932214736938;11.8533821651826;21;alpha_contra_left_stim;neutral;both;neutral_both;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
8.63504314422607;2.34910697017334;21;alpha_contra_right_stim;neutral;both;neutral_both;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
9.04579448699951;0;21;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
8.78825664520264;0;21;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
8.81172180175781;-2.58764098143182;21;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
8.65926933288574;-1.4677235488714;21;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
9.41947841644287;4.13102386949442;21;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
8.95550632476807;1.90310418001651;21;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
9.44891548156738;4.45644653045381;21;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
9.09830665588379;3.5280035984202;21;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
9.56263256072998;5.71357302526894;21;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
8.47645664215088;-3.5479164485025;21;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
10.2749376296997;13.5880064981213;21;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
8.57643222808838;-2.41031214342027;21;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
14.4463415145874;0;22;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
13.7760133743286;0;22;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
14.0850057601929;-2.50122672255579;22;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
14.4912919998169;5.19220333236023;22;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
14.9963216781616;3.80705497664491;22;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
14.521125793457;5.40876666479522;22;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
14.584059715271;0.953308493673166;22;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
13.5630741119385;-1.54572485235057;22;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
14.0131578445435;-2.99857005046248;22;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
12.9736480712891;-5.82436501212134;22;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
14.393479347229;-0.365920792506669;22;alpha_contra_left_stim;valid;left;valid_left;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
14.4127988815308;4.62242224872391;22;alpha_contra_right_stim;valid;left;valid_left;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
14.8229398727417;0;22;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
14.6974096298218;0;22;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
14.2093677520752;-4.13934162813963;22;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
12.5931644439697;-14.3171160010566;22;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
15.3724927902222;3.70744887450469;22;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
13.7275419235229;-6.59890232854992;22;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
16.0536594390869;8.30280347158676;22;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
13.8585271835327;-5.7076890922801;22;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
15.8489742279053;6.92193562122165;22;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
12.6694641113281;-13.7979791648377;22;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
16.5309391021729;11.5226752863785;22;alpha_contra_left_stim;valid;right;valid_right;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
13.2757234573364;-9.67303904764741;22;alpha_contra_right_stim;valid;right;valid_right;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
15.7285766601563;0;22;alpha_contra_left_stim;invalid;right;invalid_right;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
14.3373889923096;0;22;alpha_contra_right_stim;invalid;right;invalid_right;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
14.1582164764404;-9.98412137122279;22;alpha_contra_left_stim;invalid;right;invalid_right;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
13.3644247055054;-6.78620275509082;22;alpha_contra_right_stim;invalid;right;invalid_right;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
14.9583883285522;-4.89674525702666;22;alpha_contra_left_stim;invalid;right;invalid_right;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
14.3529376983643;0.108448658699478;22;alpha_contra_right_stim;invalid;right;invalid_right;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
15.2978296279907;-2.73862690485337;22;alpha_contra_left_stim;invalid;right;invalid_right;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
15.630482673645;9.01903186158268;22;alpha_contra_right_stim;invalid;right;invalid_right;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
14.8011980056763;-5.89613843971797;22;alpha_contra_left_stim;invalid;right;invalid_right;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
14.2766466140747;-0.423664157172865;22;alpha_contra_right_stim;invalid;right;invalid_right;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
13.363374710083;-15.0376095763629;22;alpha_contra_left_stim;invalid;right;invalid_right;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
14.235634803772;-0.709712128143958;22;alpha_contra_right_stim;invalid;right;invalid_right;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
13.4890050888062;0;22;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
12.9149799346924;0;22;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
15.2368230819702;12.9573529082177;22;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
15.2976598739624;18.4489635393829;22;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
15.7663621902466;16.8830620675671;22;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
16.5159568786621;27.8821721921281;22;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
15.8978290557861;17.8576844705837;22;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
14.321174621582;10.8880903725782;22;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
16.7531547546387;24.1985946653788;22;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
14.3145780563354;10.8370135201174;22;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
17.6346435546875;30.7334635770996;22;alpha_contra_left_stim;invalid;left;invalid_left;right;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
13.3737096786499;3.55191991220423;22;alpha_contra_right_stim;invalid;left;invalid_left;right;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
13.7967700958252;0;22;alpha_contra_left_stim;neutral;both;neutral_both;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
15.1091632843018;0;22;alpha_contra_right_stim;neutral;both;neutral_both;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
13.5972003936768;-1.44649581577666;22;alpha_contra_left_stim;neutral;both;neutral_both;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
13.4430665969849;-11.0270612340787;22;alpha_contra_right_stim;neutral;both;neutral_both;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
14.0760850906372;2.02449553679618;22;alpha_contra_left_stim;neutral;both;neutral_both;left;contra_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
14.4461288452148;-4.38829355809397;22;alpha_contra_right_stim;neutral;both;neutral_both;left;ipsi_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
14.4858646392822;4.99460771376878;22;alpha_contra_left_stim;neutral;both;neutral_both;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
14.2850408554077;-5.45445444851533;22;alpha_contra_right_stim;neutral;both;neutral_both;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
13.7486753463745;-0.348594266024893;22;alpha_contra_left_stim;neutral;both;neutral_both;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
14.0177011489868;-7.22384234505532;22;alpha_contra_right_stim;neutral;both;neutral_both;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1500 2500] 
12.9312686920166;-6.2732175559734;22;alpha_contra_left_stim;neutral;both;neutral_both;left;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[2000 3000] 
14.5720586776733;-3.55482693860661;22;alpha_contra_right_stim;neutral;both;neutral_both;left;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[2000 3000] 
15.8127355575562;0;22;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[-1000 0] 
13.711555480957;0;22;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[-1000 0] 
14.1300497055054;-10.6413330313787;22;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[0 1000] 
13.9172372817993;1.50006176270767;22;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[0 1000] 
14.7835254669189;-6.50874155765792;22;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[500 1500] 
14.5394239425659;6.037742856809;22;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[500 1500] 
14.7477045059204;-6.7352739047534;22;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1000 2000] 
12.8846282958984;-6.03087801531381;22;alpha_contra_right_stim;neutral;both;neutral_both;right;contra_target;'P9','P7','P5','PO7','PO3','I1','O1';[1000 2000] 
15.2623262405396;-3.48079758251308;22;alpha_contra_left_stim;neutral;both;neutral_both;right;ipsi_target;'P6','P8','P10','PO4','PO8','O2','I2';[1500 2500] 
